Date,Product,Category,Region,Quantity,Unit_Price,Total_Amount,Discount,Net_Amount
2025-01-13 16:30:32.936941,Laptop,Electronics,East,4,81963.08445924203,327852.33783696813,1350.9432212367992,326501.3946157313
2025-01-14 16:30:32.936941,USB Drive,Peripherals,West,3,804.3097638713518,2412.9292916140557,240.9251386406908,2172.004152973365
2025-01-14 16:30:32.936941,Mouse,Peripherals,South,5,1518.5197033867134,7592.598516933567,60.16287056192177,7532.435646371646
2025-01-14 16:30:32.936941,USB Drive,Peripherals,North,3,997.4867662655263,2992.460298796579,224.03442662589717,2768.425872170682
2025-01-15 16:30:32.936941,Tablet,Electronics,Central,1,18143.774529896167,18143.774529896167,384.40407161438947,17759.370458281777
2025-01-15 16:30:32.936941,Webcam,Accessories,East,2,3551.3435818414755,7102.687163682951,359.2672240563429,6743.4199396266085
2025-01-15 16:30:32.936941,Mobile Phone,Electronics,West,2,60907.12986730728,121814.25973461456,279.7571664088762,121534.50256820569
2025-01-16 16:30:32.936941,Mobile Phone,Electronics,Central,2,44385.112460128265,88770.22492025653,6568.297498754129,82201.9274215024
2025-01-16 16:30:32.936941,USB Drive,Peripherals,North,5,1840.959586193757,9204.797930968785,751.2854845584402,8453.512446410345
2025-01-17 16:30:32.936941,Tablet,Electronics,West,9,20837.556731428595,187538.01058285736,11261.5600647976,176276.45051805975
2025-01-17 16:30:32.936941,Tablet,Electronics,North,3,38558.8971843585,115676.6915530755,882.3833700508139,114794.3081830247
2025-01-17 16:30:32.936941,USB Drive,Peripherals,East,6,1386.2994010926718,8317.79640655603,454.85839811635464,7862.938008439675
2025-01-18 16:30:32.936941,Keyboard,Peripherals,Central,6,2848.8247200017136,17092.94832001028,1159.4534003350411,15933.494919675239
2025-01-18 16:30:32.936941,Mouse,Peripherals,North,8,2180.1313512634047,17441.050810107237,1839.681476388861,15601.369333718376
2025-01-18 16:30:32.936941,Keyboard,Peripherals,Central,7,3887.71334930232,27213.993445116237,2737.975355708292,24476.018089407946
2025-01-18 16:30:32.936941,Mouse,Peripherals,East,9,2269.3830190134954,20424.447171121457,1355.1685792290655,19069.27859189239
2025-01-19 16:30:32.936941,USB Drive,Peripherals,Central,1,1132.2667737654358,1132.2667737654358,70.38748519490785,1061.879288570528
2025-01-19 16:30:32.936941,Laptop,Electronics,Central,6,67642.73028089653,405856.3816853792,36299.30218392359,369557.0795014556
2025-01-20 16:30:32.936941,Mobile Phone,Electronics,South,7,22251.719451908186,155762.0361633573,10881.354640626781,144880.6815227305
2025-01-20 16:30:32.936941,Monitor,Electronics,South,1,28963.672853470693,28963.672853470693,2634.4753672775323,26329.19748619316
2025-01-21 16:30:32.936941,Mobile Phone,Electronics,West,9,64478.522501045736,580306.7025094116,54708.75386576999,525597.9486436417
2025-01-21 16:30:32.936941,Mobile Phone,Electronics,North,3,35966.477370157954,107899.43211047386,13741.700917846878,94157.73119262699
2025-01-21 16:30:32.936941,USB Drive,Peripherals,South,8,1832.8989206557287,14663.19136524583,1126.3279194133313,13536.863445832498
2025-01-22 16:30:32.936941,Monitor,Electronics,North,4,15974.706927912011,63898.827711648046,9473.358083730842,54425.469627917206
2025-01-22 16:30:32.936941,Laptop,Electronics,East,4,43494.269849216515,173977.07939686606,23007.65147138612,150969.42792547995
2025-01-23 16:30:32.936941,Laptop,Electronics,East,5,86479.15718758106,432395.7859379053,38609.27963397319,393786.5063039321
2025-01-23 16:30:32.936941,Keyboard,Peripherals,East,2,1822.3578034305597,3644.7156068611193,34.158144200071185,3610.5574626610482
2025-01-23 16:30:32.936941,Mouse,Peripherals,South,3,1716.8776208807888,5150.6328626423665,201.95424133237492,4948.678621309991
2025-01-23 16:30:32.936941,Headphones,Accessories,Central,1,6827.678160131469,6827.678160131469,129.93702559207458,6697.741134539394
2025-01-23 16:30:32.936941,Mouse,Peripherals,Central,3,1731.0043980108392,5193.013194032517,51.253651973175174,5141.7595420593425
2025-01-24 16:30:32.936941,Tablet,Electronics,South,7,19572.20335450759,137005.42348155312,204.87588398845728,136800.54759756467
2025-01-24 16:30:32.936941,Tablet,Electronics,North,3,47029.858714171365,141089.5761425141,4929.003254680136,136160.57288783396
2025-01-24 16:30:32.936941,Webcam,Accessories,West,2,6412.781171586099,12825.562343172198,153.94189610548304,12671.620447066714
2025-01-24 16:30:32.936941,Webcam,Accessories,South,8,4759.651707763776,38077.21366211021,3466.7767553298104,34610.4369067804
2025-01-25 16:30:32.936941,USB Drive,Peripherals,Central,6,716.6547262326164,4299.928357395698,336.5753067734103,3963.353050622288
2025-01-25 16:30:32.936941,Tablet,Electronics,South,4,15906.362458731981,63625.449834927924,3849.6353031982203,59775.8145317297
2025-01-25 16:30:32.936941,USB Drive,Peripherals,East,6,508.797091830742,3052.782550984452,35.662142847930134,3017.1204081365217
2025-01-26 16:30:32.936941,USB Drive,Peripherals,East,8,1503.7312333022762,12029.84986641821,88.6871635542897,11941.16270286392
2025-01-26 16:30:32.936941,Laptop,Electronics,West,9,67237.52998287158,605137.7698458442,48424.353566507,556713.4162793373
2025-01-26 16:30:32.936941,Monitor,Electronics,Central,9,17751.7794361111,159766.0149249999,14509.41790133283,145256.59702366707
2025-01-26 16:30:32.936941,Tablet,Electronics,North,5,40497.287684660405,202486.43842330202,16426.52189797926,186059.91652532277
2025-01-26 16:30:32.936941,USB Drive,Peripherals,East,4,1894.6875839457546,7578.750335783018,518.8565264214627,7059.893809361555
2025-01-27 16:30:32.936941,Webcam,Accessories,East,7,6346.318135988267,44424.22695191787,1263.1285396846874,43161.09841223319
2025-01-27 16:30:32.936941,Mouse,Peripherals,East,9,1544.9212700347177,13904.29143031246,617.7192094829468,13286.572220829514
2025-01-27 16:30:32.936941,USB Drive,Peripherals,East,2,1091.8266939220598,2183.6533878441196,211.71560503095984,1971.9377828131599
2025-01-27 16:30:32.936941,Headphones,Accessories,West,4,8728.70471676622,34914.81886706488,4527.071058906329,30387.74780815855
2025-01-28 16:30:32.936941,USB Drive,Peripherals,North,5,1122.8921563592307,5614.460781796153,406.17085859658954,5208.289923199563
2025-01-28 16:30:32.936941,Headphones,Accessories,West,3,3740.70870236245,11222.12610708735,449.72434022932924,10772.40176685802
2025-01-28 16:30:32.936941,Webcam,Accessories,East,3,4626.688863797719,13880.066591393157,480.39172155175766,13399.6748698414
2025-01-28 16:30:32.936941,Webcam,Accessories,East,5,7146.584874716176,35732.924373580885,2541.158043214415,33191.76633036647
2025-01-29 16:30:32.936941,Monitor,Electronics,North,2,31263.97794718462,62527.95589436924,7409.323604208774,55118.632290160465
2025-01-29 16:30:32.936941,Mouse,Peripherals,East,3,1519.7355919504762,4559.206775851429,59.12664784281324,4500.080128008615
2025-01-29 16:30:32.936941,Laptop,Electronics,Central,7,97773.49805068225,684414.4863547757,55851.29838880402,628563.1879659717
2025-01-29 16:30:32.936941,Laptop,Electronics,Central,4,53937.37924578716,215749.51698314864,14673.649912425863,201075.86707072277
2025-01-29 16:30:32.936941,USB Drive,Peripherals,East,2,1667.508843601338,3335.017687202676,282.2843188316486,3052.733368371027
2025-01-30 16:30:32.936941,Headphones,Accessories,Central,6,3338.1497455404437,20028.89847324266,1886.3131239026677,18142.585349339995
2025-01-30 16:30:32.936941,Keyboard,Peripherals,South,3,5171.469338663273,15514.40801598982,1879.267043092354,13635.140972897467
2025-01-30 16:30:32.936941,Headphones,Accessories,Central,2,8735.52678062408,17471.05356124816,2125.627698253976,15345.425862994185
2025-01-30 16:30:32.936941,Monitor,Electronics,South,2,35588.32610152879,71176.65220305759,1132.6886548667208,70043.96354819086
2025-01-31 16:30:32.936941,Mobile Phone,Electronics,North,5,55136.25007037043,275681.25035185216,16592.672076677147,259088.578275175
2025-01-31 16:30:32.936941,Monitor,Electronics,West,4,10582.037368546464,42328.149474185855,456.55174181528065,41871.597732370574
2025-01-31 16:30:32.936941,Laptop,Electronics,Central,6,92369.81404919922,554218.8842951953,60922.926847779636,493295.9574474157
2025-01-31 16:30:32.936941,Keyboard,Peripherals,South,6,6077.141115265484,36462.8466915929,4673.379705456244,31789.466986136656
2025-02-01 16:30:32.936941,Mobile Phone,Electronics,East,6,70519.01168349358,423114.0701009615,7324.292372582233,415789.77772837924
2025-02-01 16:30:32.936941,Keyboard,Peripherals,West,2,3206.316888140577,6412.633776281154,464.65903801618293,5947.97473826497
2025-02-01 16:30:32.936941,Tablet,Electronics,South,5,47445.14560354929,237225.72801774644,30816.447283419424,206409.280734327
2025-02-01 16:30:32.936941,Tablet,Electronics,Central,5,34230.00143009806,171150.0071504903,4079.9962472654947,167070.01090322481
2025-02-02 16:30:32.936941,Keyboard,Peripherals,Central,3,3486.7152294351927,10460.145688305578,455.5940708784968,10004.551617427082
2025-02-02 16:30:32.936941,Speaker,Accessories,East,8,12652.177002564405,101217.41602051524,8210.234980941541,93007.1810395737
2025-02-02 16:30:32.936941,Tablet,Electronics,East,5,32812.96233532502,164064.8116766251,20928.833061043813,143135.9786155813
2025-02-02 16:30:32.936941,USB Drive,Peripherals,East,7,1068.5087497672992,7479.561248371094,754.2568913534253,6725.304357017669
2025-02-02 16:30:32.936941,Keyboard,Peripherals,North,6,4291.411331011566,25748.467986069398,929.6970458701186,24818.77094019928
2025-02-03 16:30:32.936941,USB Drive,Peripherals,North,3,558.1991820933312,1674.5975462799934,192.60426121339808,1481.9932850665953
2025-02-03 16:30:32.936941,Tablet,Electronics,South,9,44256.09428441849,398304.8485597664,1258.112593560659,397046.7359662058
2025-02-03 16:30:32.936941,Mouse,Peripherals,Central,9,2646.8800640229597,23821.920576206638,2618.148837951355,21203.771738255284
2025-02-04 16:30:32.936941,Keyboard,Peripherals,North,1,4452.393728474109,4452.393728474109,576.3383562639069,3876.0553722102018
2025-02-04 16:30:32.936941,Mouse,Peripherals,North,9,2323.803554941096,20914.231994469865,2755.196378980493,18159.03561548937
2025-02-04 16:30:32.936941,Monitor,Electronics,Central,5,36635.137677786406,183175.68838893203,7796.291867141265,175379.39652179077
2025-02-04 16:30:32.936941,Mobile Phone,Electronics,West,8,40269.02259929384,322152.18079435074,38929.27006613049,283222.91072822025
2025-02-04 16:30:32.936941,Keyboard,Peripherals,East,4,6473.192845615351,25892.771382461404,2540.0584291028,23352.712953358605
2025-02-05 16:30:32.936941,Webcam,Accessories,West,6,2261.9655722780512,13571.793433668307,481.7303969809553,13090.063036687352
2025-02-05 16:30:32.936941,Keyboard,Peripherals,North,1,3532.817255224601,3532.817255224601,383.6582118011233,3149.1590434234777
2025-02-05 16:30:32.936941,Headphones,Accessories,West,5,5654.061377712275,28270.306888561376,519.3880863755572,27750.918802185817
2025-02-05 16:30:32.936941,Laptop,Electronics,Central,6,92767.76161071354,556606.5696642812,13540.84958587999,543065.7200784013
2025-02-06 16:30:32.936941,Speaker,Accessories,East,6,5442.6121831181445,32655.673098708867,3526.614504292011,29129.058594416856
2025-02-06 16:30:32.936941,Webcam,Accessories,South,8,5051.164590641435,40409.31672513148,1930.2639582595205,38479.05276687196
2025-02-06 16:30:32.936941,Mobile Phone,Electronics,West,6,54858.115197895546,329148.69118737325,12956.086475524167,316192.60471184907
2025-02-06 16:30:32.936941,Monitor,Electronics,West,8,20691.714978997126,165533.719831977,8062.4522743583875,157471.26755761862
2025-02-06 16:30:32.936941,Mobile Phone,Electronics,South,4,66805.04142409789,267220.16569639154,19496.585128730512,247723.58056766103
2025-02-07 16:30:32.936941,Laptop,Electronics,North,1,50584.71462567317,50584.71462567317,854.4458596270962,49730.26876604607
2025-02-07 16:30:32.936941,Monitor,Electronics,West,9,22609.999282955276,203489.99354659748,23858.24876235461,179631.74478424288
2025-02-07 16:30:32.936941,Mobile Phone,Electronics,North,5,76262.27692276206,381311.3846138103,6292.651436279954,375018.73317753035
2025-02-08 16:30:32.936941,Headphones,Accessories,Central,8,1414.6225270792083,11316.980216633667,736.8183686429699,10580.161847990697
2025-02-08 16:30:32.936941,Tablet,Electronics,West,8,35996.00258184712,287968.02065477695,19015.466873882542,268952.5537808944
2025-02-08 16:30:32.936941,USB Drive,Peripherals,East,2,1678.503724816729,3357.007449633458,205.84818065061975,3151.159268982838
2025-02-09 16:30:32.936941,Speaker,Accessories,West,8,3916.883806173715,31335.07044938972,337.157858683096,30997.912590706626
2025-02-09 16:30:32.936941,Webcam,Accessories,South,1,5024.420478490546,5024.420478490546,410.65720524608105,4613.763273244465
2025-02-09 16:30:32.936941,Mouse,Peripherals,North,8,2106.9413751496622,16855.531001197298,882.5195942332136,15973.011406964084
2025-02-10 16:30:32.936941,USB Drive,Peripherals,Central,2,1570.851400094897,3141.702800189794,71.3752254608206,3070.327574728973
2025-02-10 16:30:32.936941,Mouse,Peripherals,East,1,1606.8398192661457,1606.8398192661457,116.2603744531521,1490.5794448129936
2025-02-10 16:30:32.936941,Laptop,Electronics,East,3,51627.347801401294,154882.0434042039,5437.701970402753,149444.34143380114
2025-02-11 16:30:32.936941,Headphones,Accessories,West,4,9496.371504528346,37985.486018113384,2682.4495382345613,35303.03647987882
2025-02-11 16:30:32.936941,USB Drive,Peripherals,South,3,764.1239495475743,2292.371848642723,80.53069974552179,2211.841148897201
2025-02-11 16:30:32.936941,Keyboard,Peripherals,North,1,7061.6838169421535,7061.6838169421535,315.7182496890721,6745.965567253082
2025-02-11 16:30:32.936941,Keyboard,Peripherals,Central,9,5945.1988175614915,53506.78935805342,4967.5850070413335,48539.204351012086
2025-02-12 16:30:32.936941,Keyboard,Peripherals,North,1,2690.601928283902,2690.601928283902,51.89346928221424,2638.708459001688
2025-02-12 16:30:32.936941,Mouse,Peripherals,East,6,1962.6945409330403,11776.167245598243,125.73455511944842,11650.432690478794
2025-02-12 16:30:32.936941,Headphones,Accessories,North,7,8426.213880952771,58983.497166669404,1736.1876296908554,57247.30953697855
2025-02-12 16:30:32.936941,USB Drive,Peripherals,North,5,1831.8093977769954,9159.046988884977,251.97273088941532,8907.07425799556
2025-02-13 16:30:32.936941,Headphones,Accessories,Central,1,3516.4128938061863,3516.4128938061863,373.4155298931193,3142.997363913067
2025-02-13 16:30:32.936941,Laptop,Electronics,North,5,85636.3948834037,428181.9744170185,63182.43713120282,364999.53728581563
2025-02-13 16:30:32.936941,Keyboard,Peripherals,South,4,3893.9205397621117,15575.682159048447,1434.9148206832908,14140.767338365156
2025-02-14 16:30:32.936941,Tablet,Electronics,Central,1,45477.90103183396,45477.90103183396,2339.609616022903,43138.29141581105
2025-02-14 16:30:32.936941,Headphones,Accessories,North,2,3246.6223396952505,6493.244679390501,675.3447505429624,5817.899928847539
2025-02-15 16:30:32.936941,Speaker,Accessories,South,2,5591.106241100866,11182.212482201732,377.8020671074634,10804.41041509427
2025-02-15 16:30:32.936941,Webcam,Accessories,South,1,6923.458636003098,6923.458636003098,296.231610767221,6627.227025235877
2025-02-15 16:30:32.936941,Headphones,Accessories,East,1,5552.283003330967,5552.283003330967,533.4216753646425,5018.861327966325
2025-02-15 16:30:32.936941,Tablet,Electronics,Central,7,44257.742150577775,309804.1950540444,13588.712952663047,296215.48210138135
2025-02-16 16:30:32.936941,Laptop,Electronics,East,2,86306.97634410087,172613.95268820174,12961.086895176986,159652.86579302474
2025-02-16 16:30:32.936941,Tablet,Electronics,South,8,38647.5422352711,309180.3378821688,13573.23847325424,295607.09940891457
2025-02-17 16:30:32.936941,Speaker,Accessories,East,8,7357.25539320549,58858.04314564392,8233.08737595258,50624.95576969134
2025-02-17 16:30:32.936941,Tablet,Electronics,North,4,40203.557908869945,160814.23163547978,10718.723548643504,150095.5080868363
2025-02-18 16:30:32.936941,Laptop,Electronics,South,7,42870.328750422326,300092.30125295627,35404.55451839094,264687.74673456536
2025-02-18 16:30:32.936941,Laptop,Electronics,East,1,94866.50376924031,94866.50376924031,6729.061200432371,88137.44256880794
2025-02-19 16:30:32.936941,Headphones,Accessories,Central,4,9654.681309627764,38618.725238511055,2160.0023185161067,36458.72291999495
2025-02-19 16:30:32.936941,Keyboard,Peripherals,North,9,3616.2773613735744,32546.49625236217,3043.0051323573616,29503.491120004808
2025-02-19 16:30:32.936941,Tablet,Electronics,East,7,49102.230978341075,343715.6168483875,35339.49179395941,308376.1250544281
2025-02-19 16:30:32.936941,Laptop,Electronics,South,8,41203.16258704051,329625.3006963241,35905.56404708322,293719.7366492409
2025-02-19 16:30:32.936941,Mouse,Peripherals,Central,5,1537.9089665102601,7689.544832551301,1123.7942541622886,6565.750578389012
2025-02-20 16:30:32.936941,Mobile Phone,Electronics,North,8,76056.18748783262,608449.499902661,45564.61461200994,562884.885290651
2025-02-20 16:30:32.936941,USB Drive,Peripherals,West,2,1389.477121633241,2778.954243266482,172.75222288371054,2606.2020203827715
2025-02-20 16:30:32.936941,Keyboard,Peripherals,Central,4,6016.379265632819,24065.517062531275,57.228565003378485,24008.288497527898
2025-02-21 16:30:32.936941,Webcam,Accessories,North,5,2328.107724520193,11640.538622600965,711.322373137434,10929.21624946353
2025-02-21 16:30:32.936941,USB Drive,Peripherals,Central,1,1313.579840285658,1313.579840285658,0.15556287836011334,1313.424277407298
2025-02-22 16:30:32.936941,Headphones,Accessories,Central,2,2877.8672184258794,5755.734436851759,400.0733380656568,5355.661098786102
2025-02-22 16:30:32.936941,Laptop,Electronics,Central,9,66685.35389212075,600168.1850290868,60288.452144452676,539879.732884634
2025-02-22 16:30:32.936941,Monitor,Electronics,West,9,12631.52925159893,113683.76326439036,6446.294828930054,107237.46843546031
2025-02-23 16:30:32.936941,Laptop,Electronics,North,7,70233.32780747641,491633.2946523349,33590.969871052344,458042.3247812825
2025-02-23 16:30:32.936941,USB Drive,Peripherals,West,8,1518.351263345311,12146.810106762488,1739.3749128763927,10407.435193886096
2025-02-24 16:30:32.936941,Mouse,Peripherals,North,3,1173.3992516588444,3520.1977549765334,168.0993110423138,3352.0984439342196
2025-02-24 16:30:32.936941,USB Drive,Peripherals,West,5,655.0924049450623,3275.4620247253115,253.49416978853444,3021.9678549367773
2025-02-24 16:30:32.936941,Mobile Phone,Electronics,North,2,74356.63807557587,148713.27615115175,7493.947961903785,141219.32818924796
2025-02-25 16:30:32.936941,Keyboard,Peripherals,Central,4,2528.8606643841376,10115.44265753655,1318.6982690105115,8796.74438852604
2025-02-25 16:30:32.936941,Tablet,Electronics,North,3,31264.131395580775,93792.39418674233,9819.929616196663,83972.46457054566
2025-02-26 16:30:32.936941,Tablet,Electronics,East,8,34984.704996409244,279877.63997127395,16888.156879305407,262989.4830919685
2025-02-26 16:30:32.936941,Webcam,Accessories,Central,2,5922.667537736937,11845.335075473875,687.7105623502348,11157.62451312364
2025-02-26 16:30:32.936941,Speaker,Accessories,East,4,6989.286326789016,27957.145307156065,2020.47732788238,25936.667979273683
2025-02-26 16:30:32.936941,Mouse,Peripherals,Central,1,1726.1360212994618,1726.1360212994618,57.25962837545353,1668.8763929240083
2025-02-27 16:30:32.936941,Speaker,Accessories,East,7,7367.845464659772,51574.9182526184,381.39390879519357,51193.52434382321
2025-02-27 16:30:32.936941,USB Drive,Peripherals,Central,1,1957.9262678897085,1957.9262678897085,92.25057986957447,1865.675688020134
2025-02-27 16:30:32.936941,Webcam,Accessories,West,3,2731.335272482154,8194.005817446461,626.5428557505277,7567.462961695934
2025-02-27 16:30:32.936941,Mobile Phone,Electronics,North,6,22899.464531323814,137396.7871879429,13674.457894325073,123722.32929361782
2025-02-28 16:30:32.936941,Speaker,Accessories,South,4,5172.832142574267,20691.328570297068,1820.1939695584704,18871.1346007386
2025-02-28 16:30:32.936941,Mouse,Peripherals,West,8,1550.8384729887473,12406.707783909978,300.8087450475829,12105.899038862395
2025-02-28 16:30:32.936941,Headphones,Accessories,West,7,7585.347454508364,53097.43218155854,6228.343335049391,46869.088846509156
2025-03-01 16:30:32.936941,Keyboard,Peripherals,West,3,5455.790505159404,16367.371515478213,717.8508772660525,15649.520638212161
2025-03-01 16:30:32.936941,Mouse,Peripherals,West,2,1409.3138028392104,2818.627605678421,16.789665887694294,2801.8379397907265
2025-03-01 16:30:32.936941,Mobile Phone,Electronics,East,9,70582.21681566219,635239.9513409598,23807.566989472823,611432.3843514869
2025-03-01 16:30:32.936941,Mouse,Peripherals,East,4,2554.123334700181,10216.493338800725,1216.6244509496426,8999.868887851082
2025-03-02 16:30:32.936941,Monitor,Electronics,East,5,39191.36048542483,195956.80242712417,2961.4807706636343,192995.32165646055
2025-03-02 16:30:32.936941,Tablet,Electronics,West,3,30366.452108740177,91099.35632622053,8783.440025531148,82315.91630068938
2025-03-03 16:30:32.936941,Mobile Phone,Electronics,North,7,35427.11023992167,247989.7716794517,16203.248376242449,231786.52330320925
2025-03-03 16:30:32.936941,Mobile Phone,Electronics,North,2,24150.451430325033,48300.902860650065,5634.399646663107,42666.50321398696
2025-03-03 16:30:32.936941,Mouse,Peripherals,North,2,2710.6129348223853,5421.225869644771,793.7311660199623,4627.494703624809
2025-03-04 16:30:32.936941,Keyboard,Peripherals,South,8,6805.481037108201,54443.84829686561,4935.721827494243,49508.12646937137
2025-03-04 16:30:32.936941,Speaker,Accessories,North,3,6303.2113734336335,18909.6341203009,887.1286384118549,18022.505481889046
2025-03-04 16:30:32.936941,Webcam,Accessories,Central,3,7601.692267010564,22805.076801031693,2967.0133738135296,19838.063427218163
2025-03-04 16:30:32.936941,Speaker,Accessories,East,3,10982.367761483425,32947.10328445028,4326.142113762311,28620.961170687966
2025-03-05 16:30:32.936941,Mobile Phone,Electronics,West,3,53068.48017168403,159205.4405150521,21388.922641624828,137816.51787342725
2025-03-05 16:30:32.936941,Keyboard,Peripherals,West,8,5218.3551546789795,41746.841237431836,571.4202788842724,41175.42095854756
2025-03-06 16:30:32.936941,Laptop,Electronics,East,7,88342.2875488722,618396.0128421055,18369.232172402415,600026.780669703
2025-03-06 16:30:32.936941,Webcam,Accessories,East,5,4008.9100682807066,20044.550341403534,993.1303607079659,19051.41998069557
2025-03-06 16:30:32.936941,Keyboard,Peripherals,North,6,5902.475735437916,35414.854412627494,2164.2297571579315,33250.62465546956
2025-03-07 16:30:32.936941,Webcam,Accessories,Central,5,2095.0284256692453,10475.142128346226,876.4710521564032,9598.671076189823
2025-03-07 16:30:32.936941,Headphones,Accessories,South,1,9807.886732041685,9807.886732041685,247.54190693252238,9560.344825109163
2025-03-07 16:30:32.936941,USB Drive,Peripherals,South,9,1385.639154661837,12470.752391956532,1314.5512990177622,11156.201092938769
2025-03-08 16:30:32.936941,Mobile Phone,Electronics,East,4,20318.850149291724,81275.4005971669,4763.790803283275,76511.60979388362
2025-03-08 16:30:32.936941,Speaker,Accessories,East,7,9978.203604068714,69847.425228481,896.836254806958,68950.58897367405
2025-03-09 16:30:32.936941,Mobile Phone,Electronics,East,3,59427.1303436764,178281.3910310292,19848.094249612364,158433.29678141684
2025-03-09 16:30:32.936941,Webcam,Accessories,South,3,2765.4089081857055,8296.226724557117,1124.0986430047794,7172.128081552337
2025-03-09 16:30:32.936941,Mouse,Peripherals,Central,5,2044.2364654714772,10221.182327357386,1208.5656940274473,9012.616633329939
2025-03-09 16:30:32.936941,Webcam,Accessories,Central,9,7915.535953820106,71239.82358438095,6838.556996589023,64401.26658779193
2025-03-10 16:30:32.936941,Speaker,Accessories,North,2,6434.226115636223,12868.452231272446,1373.7369876996788,11494.715243572768
2025-03-10 16:30:32.936941,Webcam,Accessories,East,5,6714.8509054661,33574.2545273305,2328.9964326066593,31245.258094723842
2025-03-10 16:30:32.936941,Laptop,Electronics,South,8,50199.38878105824,401595.1102484659,44048.22333533279,357546.8869131331
2025-03-11 16:30:32.936941,Monitor,Electronics,East,7,24691.12095573565,172837.84669014954,13683.76322770696,159154.0834624426
2025-03-11 16:30:32.936941,Keyboard,Peripherals,East,9,6463.468117492031,58171.21305742828,1364.0984115486053,56807.11464587967
2025-03-11 16:30:32.936941,Laptop,Electronics,South,4,81354.64119772139,325418.56479088555,28659.587044977365,296758.9777459082
2025-03-11 16:30:32.936941,Tablet,Electronics,Central,7,32202.99790411393,225420.9853287975,24198.807028974123,201222.1782998234
2025-03-11 16:30:32.936941,Mouse,Peripherals,North,9,1292.5024243357598,11632.521819021838,1452.6088955289883,10179.91292349285
2025-03-12 16:30:32.936941,Tablet,Electronics,North,7,15055.462556321903,105388.23789425333,5029.98266698841,100358.25522726492
2025-03-12 16:30:32.936941,Mobile Phone,Electronics,Central,9,54309.72627096146,488787.53643865313,9555.108127138998,479232.42831151414
2025-03-12 16:30:32.936941,Headphones,Accessories,West,6,9653.497113134326,57920.98267880596,1797.0313052038275,56123.95137360213
2025-03-13 16:30:32.936941,Mouse,Peripherals,West,9,1196.1632272883649,10765.469045595284,1482.42205949278,9283.046986102505
2025-03-13 16:30:32.936941,Keyboard,Peripherals,South,8,7754.208411696701,62033.667293573606,2351.041892113319,59682.62540146029
2025-03-14 16:30:32.936941,Keyboard,Peripherals,East,3,7176.153318495872,21528.459955487615,3087.8953868064314,18440.564568681184
2025-03-14 16:30:32.936941,Keyboard,Peripherals,Central,6,2388.780117740029,14332.680706440173,1718.2836618962876,12614.397044543884
2025-03-14 16:30:32.936941,Webcam,Accessories,North,1,3855.9453461493376,3855.9453461493376,162.31731872831574,3693.628027421022
2025-03-14 16:30:32.936941,Laptop,Electronics,South,6,49201.889644944735,295211.3378696684,14139.894503321731,281071.44336634665
2025-03-15 16:30:32.936941,Tablet,Electronics,Central,9,27476.68347967256,247290.15131705304,19655.68321005282,227634.46810700023
2025-03-15 16:30:32.936941,Laptop,Electronics,North,5,80802.76338245619,404013.816912281,28529.176651090864,375484.6402611901
2025-03-15 16:30:32.936941,Monitor,Electronics,West,1,21941.645220368133,21941.645220368133,3010.123080255952,18931.52214011218
2025-03-15 16:30:32.936941,Mouse,Peripherals,West,1,2570.5318947164856,2570.5318947164856,340.0253838027628,2230.5065109137227
2025-03-15 16:30:32.936941,Webcam,Accessories,West,7,7995.8976091382765,55971.28326396793,2250.1421420375204,53721.141121930414
2025-03-16 16:30:32.936941,Mouse,Peripherals,East,2,546.6164660369573,1093.2329320739145,130.78495541341266,962.4479766605018
2025-03-16 16:30:32.936941,Headphones,Accessories,Central,3,9165.188505493708,27495.565516481125,1725.4692499189484,25770.096266562177
2025-03-17 16:30:32.936941,Mobile Phone,Electronics,East,7,72763.81959835306,509346.7371884714,43674.18693338657,465672.5502550849
2025-03-17 16:30:32.936941,Mouse,Peripherals,North,3,2990.031958455621,8970.095875366864,27.45066058276803,8942.645214784096
2025-03-17 16:30:32.936941,Monitor,Electronics,Central,2,24017.240332265115,48034.48066453023,4003.9491557523597,44030.53150877787
2025-03-17 16:30:32.936941,USB Drive,Peripherals,Central,3,1304.2884189233064,3912.865256769919,53.49121915778617,3859.374037612133
2025-03-18 16:30:32.936941,Monitor,Electronics,North,5,21143.900180034143,105719.50090017071,6877.958008786769,98841.54289138394
2025-03-18 16:30:32.936941,Headphones,Accessories,West,6,9649.18842188692,57895.13053132152,4450.165095130108,53444.965436191414
2025-03-18 16:30:32.936941,Webcam,Accessories,North,7,3057.1664369854852,21400.165058898398,1945.970430746332,19454.194628152065
2025-03-18 16:30:32.936941,Laptop,Electronics,South,6,81194.45752448705,487166.7451469223,432.90115278954886,486733.84399413277
2025-03-18 16:30:32.936941,Monitor,Electronics,South,3,20495.507082725646,61486.52124817694,7964.47082526072,53522.05042291622
2025-03-19 16:30:32.936941,Tablet,Electronics,East,8,40102.6730853647,320821.3846829176,39637.125211135986,281184.2594717816
2025-03-19 16:30:32.936941,Monitor,Electronics,East,8,31732.670208079453,253861.36166463562,28305.525841187773,225555.83582344785
2025-03-19 16:30:32.936941,Mobile Phone,Electronics,North,8,43151.56681016654,345212.53448133235,2792.730542043235,342419.8039392891
2025-03-20 16:30:32.936941,USB Drive,Peripherals,West,9,760.3582162271596,6843.223946044436,236.59916856053178,6606.624777483905
